,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues,3_Booking/Cancellation Issues
2669,Earlier it use to be fine app but its most useless unprofessional un trained worst drivers with no values App,0.021657176670161423,0.022397018795919477,0.022050169143557032,0.933895635390362
2670,I am not able to update the uber appI have always used uber in the Uk and internationallyHowever I am not able to update itAll the other play store apps have updated properlyonly this uber app is showing that its initialisingI tried with wifi and mobile databut unsuccessful,0.01238077280015101,0.9619514044726873,0.01163308076890405,0.014034741958257628
2671,Very very bad experience with ubar at Patna These people take a ride ask for destination location then confirmed the ride afer starting our ride and covering some distance than they started demanding extra money by giving senseless excuses  If denied to pay extra money they started misbehaving and drop us in the middle of the roadThey dont care whether it is night or ladies Its should be take care by uber authority,0.006661274493619457,0.006609490548749736,0.0065791390679193346,0.9801500958897114
2672,No proper response from drivers Unable to connect my trip It is the worst app,0.2480248878966332,0.028459572179617382,0.029788636415565416,0.693726903508184
2673,Like Uber is so lame where i live some days you cant find a ride all day Forget about late night trips like your lucky if you can even get a ride from uber Its such a waist of time in my area Uber eats lol dont even like i said just in my area but dont offer it if you cant supply the drivers,0.39462935050867537,0.008610268773536644,0.5882841338258579,0.0084762468919302
2674,Unable to pick a ride Its been about a month since I need to wait for 5 drivers to cancel the trip until someone actually arrives No longer my goto rides solution,0.3467068793393838,0.017394470657254236,0.6193715970561575,0.01652705294720446
2675,I waited for driver that never pitched yet am charged and when I call them no service Worse part is I extreme bank charges because I had to do so many reverses Now I paid for the trip but I was not attended or collected,0.018683440656736775,0.11882295545634461,0.019250749505950095,0.8432428543809686
2676,Awful app and company The inconvenience that comes from not using the app for more than a few months combined with payment problems due to international travel Avoid,0.01917292172365869,0.9426697215631028,0.01907958770711108,0.019077769006127406
2677,Unfortunately you are asking for a very high amount of money after the last update other than that the service was bad and the application malfunctioned and this is annoying and I will cancel the application completely,0.02043570072231345,0.4337242900141185,0.02087558314861564,0.5249644261149524
2678,3 drivers confirmed the ride and failed without a word Thank God the 4th driver was great but instead of waiting 6 minutes I wait half an hour The quality if Uber is very poor now,0.10705970179215635,0.013298110919908152,0.8666109597887308,0.013031227499204616
2679,Dont understand how my journey of just over 3 miles costs me £6£7 but for some reason when it rains or theres a bit of fog you try charge me £22 Im sorry but thats extortion and I will NOT be using this fraudulent app any longer,0.011221843814094856,0.9663400035216673,0.011342449400221916,0.011095703264016047
2680,Bloody sick of the drivers saying their on there way and are just a few minutes left till they arrive and then they cancel Easier to just phone for a cab that actually turns up,0.17180876227605366,0.014723730048108485,0.7988445195624713,0.01462298811336663
2681,Been using Uber all around Europe for years and now Im visiting Egypt and been using Uber all the time However it seems that when you ask the drivers to wear the mask or dont tip them they end up giving you a bad rating Please find a solution for this,0.012924966680538313,0.01297255299480128,0.9605812351134402,0.013521245211220247
2682,I cant even sign up on the app The page asking my name will only let me write in the first name box and not in the surname box so it wont let me past that point of the sign up process,0.017440704267504548,0.9470136251613547,0.01696613710484852,0.018579533466292313
2683,Ive been using uber for long time but nowadays when I take a ride it shows the average price at first then after reaching it increases the price by 100BDT Even if theres no traffic same problem occurs,0.014375147762066432,0.6433496826711796,0.015175280247508204,0.3270998893192458
2684,Two star I am deducting as all the payment modes are not involved Only Paytm is there Phonepe and Google pay is not there Include that in the payment options,0.020574892419475445,0.02088894209301487,0.19922546619598633,0.7593106992915234
2685,Uber is becaming boring almost 3 trips now that i requested with card funds reserved then drivers busy funds not refunded back till now this app is becoming terrible,0.01851319150438076,0.7943005063649882,0.16959055877198217,0.017595743358648833
2686,Been struggling to find a driver recently and whenever I do connect to a driver they would cancel when they were close meaning Id have to wait The other day I was unable to get an uber home due to not finding any drivers yet see them driving about 🤔,0.34097232434773894,0.014314782760461973,0.6303505913171399,0.014362301574659257
2687,So I think there is some scam going on I booked a ride and the driver neither answer my calls nor he arrives at the pick up location I waited for 30 minutes and I decided to cancel the trip but I cannot cancel it because the next time when I book a ride I would be charged 44 rupees  So earning without having to do anything,0.09455297860043066,0.009627353141106295,0.5858647478552157,0.30995492040324735
2688,You have to wait at least double the amount of time the app indicates until your driver picks you up Every Single Time,0.02568689267245817,0.28094417424101853,0.6665994490525812,0.026769484033942238
2689,This was the second time I installed this app after two years but I think it has not changed in these yearsagain uber disappointed mei m not going to Insta install this app again and I would never suggest anyone to do so,0.017564602579575327,0.9471483216373159,0.017523402958953483,0.01776367282415535
2690,This is ok but not completely satisfied with this first Uber ride I am using ola cab but today not available for locating so use this Uber ride I am using 45 ride and than final results given Thanks Uber for provide cab,0.3515291229886815,0.010877453421447629,0.010812660325195931,0.626780763264675
2691,The app is nice but needs to update because sometimes i cannot see the travel of the car in the app its not in real time,0.02632492355953417,0.9194361056225077,0.028009758088983584,0.02622921272897463
2692,Good luck getting help or service if a driver decides to keep you in a stalemate forcing you to cancel your trip to keep his rating high Using another service from now on,0.019018581111214263,0.310181403338089,0.018128151279341205,0.6526718642713555
2693,Horrible trend Uber drivers can cancel booking whenever they want  insist to go by offline mode,0.023383980441980833,0.023093231441304523,0.023677961180945846,0.9298448269357689
2694,You should enable the app to let the drivers know where their passengers are going coz Ive had multiple drivers get to me then cancel when they hear where Im going to,0.3565397311306084,0.016753748730776563,0.6102464388385294,0.016460081300085718
2695,None of my payment methods work and the system always clunks out One day my payment methods work and the next day they do not,0.028616196858277213,0.9129378861235642,0.029137413099924073,0.029308503918234634
2696,Literally the worst app that doesnt care about the customer You can literally get cancelled by drivers 507 times in 1 night but if you dare to cancel a taxi because the driver took 17 years longer than they were supposed to they will happily charge you money No idea how these scam artists get away with it tbh I mean why actually pick up a customer at 1x fare when you can pick up a customer at 5x fare 3 minutes later and cancel,0.3718264407147096,0.16116370963635507,0.19060312973409954,0.27640671991483584
2697,Booked for my son  And no show Even after confirmation of booking,0.36122824938573417,0.05053366526916171,0.05026685663291094,0.5379712287121932
2698,Your software has deteriorated over time Booking a ride is difficult Experience not satisfactory You increase fare after initial quote This is neither acceptable nor right,0.017460408270432368,0.29523983835311196,0.01865349726921735,0.6686462561072384
2699,Very worst experience everytime do the payment for previous trip it keeps asking to pay the pending payment And after which it doesnt let to book any new trip,0.01539949831522786,0.16391616398412873,0.015063602415472619,0.8056207352851708
2700,They showed me =/491BDT but after tge ride it cost me =/736BDTWhen I checked the receipt it was 513BDT for Distance and 197BDT for time Now I have a question the distance amount is constant bcz we came the way as the map showed but how the f they showed us 491BDT first time as total amountand at the end it cost us 736,0.14893232230298092,0.31748206471036206,0.011739588312266616,0.5218460246743903
2701,Dont know why drivers are not given drop location or how much they are getting paid for the trip they always have to call and ask Why cant they have that information before accepting a trip Really unfair business practices Avoid this service if you can They know you cant so 🤷‍,0.012558174446475823,0.012877927061236645,0.012685307363787646,0.9618785911284998
2702,I book a ride and every time uber driver s accept my request and after 2 to 3 they cancelled my ride  its happen in row of 2 so now I never use uber app and I reffer to all of you to not use uber app if a person in such a hurry  they dont go there destination on time,0.011581741485146999,0.011604129534087695,0.011734591650098459,0.9650795373306669
2703,Its better u close the uber moto service and start uber pool because it was way better than uber moto Each time tried I tried to book a moto they cancelled everytime Either Uber company should put a charge on them for cancelling the trip Or may take appropriate action as soon as possible,0.11821858155058863,0.00929704593841282,0.2259080475744472,0.6465763249365514
2704,Its worst day by day they make you wait 10 minutes when driver is one minute away driver cancels the tripit happened many times if once or twice ok but always same problembetter use as last option,0.013296959424441444,0.013187382396006364,0.9594735168066185,0.01404214137293372
2705,Ac wasnt on all the time Driver told me that he is not going to on AC because UBER is not giving them enough money Horrible app,0.021360005962277856,0.02110452137707432,0.936205089308946,0.021330383351701895
2706,Does not work on my my new phone saying this number already in use by someone (which is my old phone instrument) Funny Uber needs to upgrade their software Maybe they need Indian software agency 🤔,0.9603711016872111,0.013791908164039638,0.012962970976128061,0.01287401917262125
2707,Worst app I have ever seen I have my mobile number have entered the OTP but it still cries that I cant sign in Worst part is they dont even give direct customer care numbers,0.45253118354619754,0.158115147029531,0.01689942148900316,0.37245424793526827
2708,Good experience but travel cost very highfor short distance,0.036326259063898934,0.39162648560475904,0.03950290805170494,0.5325443472796371
2709,I prefer bitaksi for yellow cab because it prompts you for the price Uber just auto charged what driver enters Years passed and nothing changed Low quality service,0.014697544745983475,0.6057811531416565,0.015707618461441808,0.3638136836509184
2710,Today my app stopped working The page was stuck on my last trip in Greenwich from 2 weeks before and therefore I was unable to get a ride home Now downloaded the Bolt app which can pick up my current location,0.5436376803722476,0.42669295768301924,0.014793408183316925,0.014875953761416245
2711,Easy nope Affordable absolutely not Also 90% of your drivers almost always cancel if we refuse to pay in cash Either remove the cashless payment options or make them actually useful,0.3093451536653764,0.265447826624336,0.2002839979740253,0.22492302173626225
2712,Uber sucks even more than before now shows short initial pick up times when requesting then changes it to very long then charges you when you try to cancel cuz this is not what you ordered Garbage,0.4651292270545108,0.016166489833997613,0.3170531417088557,0.20165114140263574
2713,About the dumbest thing about this app is that it still follows the the medicallyunsound and outdated mask rule The result is that the drivers are now collectively dumber and worse at their jobs I used to never have a problem with Uber now i run into problem after problem as drivers agree to rides and then cancel them making me late again and again Perhaps there would be more intelligent drivers who are better workers if not for this nonsense rule driving away the people with brains,0.008536930033817215,0.008443283050266665,0.9744344234803539,0.008585363435562146
2714,Drivers purposely dont follow the map given to them and then Uber charges us more money Even if you inform Uberthey dont listen Drivers are also not up to the Mark They call us and ask where do you want to go and which mode of payment are you going to do,0.013120700736210597,0.012299487538028099,0.013678669758386264,0.960901141967375
2715,I need my 523 back i was literally 100 ft away and yhe driver would not come to me i tried to come to thwm but my phone died but it had enough charge for them to at least come the 100 ft before i contacted them told them where i was and they didnt try to say they were coming to me when do we walk to the drivers and i am late to work way late cuz i had to find a charger and a place to charge i was stranded Yall can def knownit says 1 bur i really wana give it 0 can we ask google play for that,0.5309341028727568,0.006845091897258399,0.45512240684041,0.007098398389574714
2716,Want to be told youre getting picked up three times only to have it jump to over 20 minutes or half an hour just as you are supposed to be getting picked up Try this app,0.015385867003132818,0.015150560958877677,0.9551633536961487,0.014300218341840832
2717,Very bad experience app used to show crazy prices a ride just costs 70Egp and it shows 200 egp Its an exploitationshould there be a limitation for the rating,0.018815766308295307,0.4740080334235806,0.018965937271616364,0.48821026299650777
2718,Some time very good  some time very bad experience some time driver ask for parking charges excluding fares also I pay 40rs extra in cash for my last trip from kolkata railway station to my home your helpline is not working properly and the meantime we are facing helpless if we are not accepting your drivers extra demands they cancel trip thats early or night time we cant take our destination kindly update your helpline  customer service properly Thanks,0.24725794556344302,0.005783247060764836,0.00607432608168623,0.7408844812941058
2719,The app freezes sometimes and often at crucial times Otherwise drivers are mostly friendly and professional Ive left my lunch bag twice and it was returned,0.21727803901701892,0.20487894385905006,0.5594023615105401,0.018440655613390946
2720,Disgusting attitude and customer service was left waiting for 25mins in a dangerous areaunacceptable Then when I tried to cancel was going to charge me £4 for inconveniencing THE DRIVER Dont bother using these use your LOCAL TAXI FIRM at least you know what youre getting,0.11715471755193749,0.3323714524015267,0.5394629859683822,0.011010844078153701
2721,First horrible experience Ive ever had My trip was R68 and I ended up paying R80 in cash due to the drivers incompetence Now I received an invoice saying I owe R120 for my unpaid prev trip I cant request anymore due to the debt thats put in my name This is fraud,0.01255790990031846,0.4775058662528237,0.01279962416412196,0.49713659968273577
2722,Got a new phone Opened Uber it asks for my phone number and email to create an account (no option to sign in) Says email is already attached to an account so I cant create a new one Again no option to sign in Guess I cant use it anymore,0.010759602410539025,0.9688879132106554,0.01009956442849106,0.01025291995031447
2723,Worse app sometimes u need to wait for 15min and the driver next to you drinking coffee and he dont care Sometimes the drivers asking you where are you going to know if the Trip will be good for them,0.01617305778219966,0.016268982114443584,0.5755473139883264,0.39201064611503034
2724,Ride details shared to track are disappearing Worst Experience Unable to use UberAsking for help from Uber for the past several days but nobody is respondingSwitched to Lyftits good,0.1389189629470122,0.49521419417049406,0.018348881823063865,0.34751796105942984
2725,App now shows miles instead km There is no option to change that in settings,0.0298939668677006,0.6073639963322235,0.029329776660183618,0.33341226013989234
2726,Problem with Uber is if your not in the city this service doesnt work The drivers will just refuse you Therefore the service isnt provided been countless times where Uber has been my only option and the service hasnt been provided as drivers jus fob u off Dont bother with this app,0.4405511360850871,0.01089836293223511,0.5373333407383599,0.011217160244317797
2727,Please just close uber in karachi There are no cars available Very bad service now You only make customer in difficulty,0.22798922935947308,0.021456328119950994,0.7277237261909956,0.022830716329580468
2728,The app is glitchy and becoming unstable the live tracking barely works anymore and when zooming in the picture of the car spins around,0.02386906594985458,0.9293500109649193,0.023914705778756457,0.022866217306469643
2729,The fares increased ridiculously during the last period with no valid reason It is totally unlogic that the trip I used to pay 80 EGP is now for 130 EGP and plz dont tell me it is peak time because it is not,0.013075600622833692,0.3792960697161992,0.01430257076575491,0.593325758895212
2730,We cant even contact the driver when we lost our thing in cab wonderful service This is not done for passengers Disappointed service Im try to reach but I couldnt get the any support to connect with driver,0.5506528459316231,0.015091111695606885,0.01550497677486536,0.41875106559790465
2731,We booked an uber to send a parcel And he came to collect it But he hasnt dispatch the parcel Hes telling he cant dispatch the parcel since the address was wrong  But we have given the correct location showed in uberHes telling he accepted the parcel even as he cant dispatch it If he knew that he cant dispatch it he shouldnt accept the requestIf not we could have tried another person If he needs assistance to the deliver address he should call either me or the receiver Disapointed,0.7321975875274518,0.00746780464245756,0.252659783208907,0.007674824621183439
2732,Recently all the drivers Ive gotten would take extremely longer than expected would take multiple wrongs turns before picking me up Making me late to multiple events/appointments,0.015923584446397937,0.016548667854852234,0.9517332119921785,0.01579453570657131
2733,Ridiculous service i have paid my trip amount to driver via phone pe app but still its showing some outstanding amount in my uber app and this is not for the first time so please resolve my problem as soon as possible,0.015416997874067955,0.23244053821464047,0.014506707667098538,0.7376357562441929
2734,Horrible app Will charge you whether or not the app provides a ride or not,0.03771212718901027,0.8869675855971103,0.036869763799594835,0.03845052341428449
2735,Same prices as taxi 27$ to go down the road Tbh might be cheaper in a cab,0.03215613876377415,0.8006273509651485,0.0332257856556951,0.1339907246153823
2736,I dont understand how you removed my previous review but it doesnt stop the fact that your customer support team cause more problems they solve I still have issuesonly its now with both apps thanks to your support team messing with my account,0.6446848633895133,0.33030695217487044,0.01258977471489509,0.012418409720721106
2737,Recently had the pleasure of getting stranded without a ride home and it was not fun trying desperately to locate a ride because there were no ubers to be found Whats up with that Some of drivers are not keeping their mask up  on Sitting on your chin does what,0.3933628283994553,0.013035683287340971,0.5807044848382442,0.01289700347495963
2738,Same time if we will cancel our trip do you charged us as a cancellation fee but if your driver cancel trip so you are not changed anything why I am facing this issue so many time in your service that way I have give only one if you can improve this so improve it on immediate basis,0.11729228559926926,0.013040343349106592,0.01341571402355313,0.8562516570280712
2739,Flaky cost me money today cant go online Hope they fix it soon,0.03304030534795946,0.58711324614944,0.03210236745403011,0.34774408104857035
2740,This is my first time experience which totally make me frustrated On 12 September 2021 I had book cab from Uber and driver came at my pick point after 10 minutes I had an appointment with Dr before 10 AM as medical emergency bcz I had a Chest Surgery on 2nd September 2021 and stiches were going to made by today but When cab driver picked me after 2km he forced me to drop bcz of her CNG problem and I requested him plz drop me as its an emergency but he forced me drop after 2km,0.31184622075118174,0.005604706437221026,0.12069206877260785,0.5618570040389894
2741,BEWARE THEY PRICE GOUGE AND ARE NOT ADA FRIENDLY FOR SENIORS AND THE DISABLED From my home to harbor freight cost me $17 not bad OK now Harbor Freight to my home on after 20 minutes in harbor freight cost me $25 for the ride home I hope class action lawsuits come I wonder how many times I got ripped off or how many people got ripped off My guess is this happens alot Also for the elderly who are not internet literate they have no number for,0.2563719807112138,0.5850165775471022,0.08799326944576458,0.07061817229591931
2742,Uber drivers have now begun to ask for destinations before the trip and started to cancel bookings unilaterally even after confirmation Uber just keeps rerouting to different drivers wasting time Worst part the drivers who cancel cannot be rated neither can a complaint be lodged Uber has become a company that promises to improve but in reality doesnt care two hoots about the customers anymore Just that there isnt too much competition for them,0.007255695220196809,0.007153461305063618,0.3700932942551214,0.6154975492196182
2743,Cab drivers are calling immediately to know the destination/drop location/trip fare and cancelling the rides if the estimated fare is below 200 Rupees or so Cant rely much on uber for local commutes in times of emergency,0.01112284253015801,0.011301106154559775,0.23487250056329909,0.7427035507519832
2744,I redeem a $30 voucher for Uber When trying to request a ride it says payment declined despite the voucher being active AND my bank account having enough to pay for the ride itself I uninstalled and reinstalled but no fix I guess they dont want me using Uber :),0.4135762965654318,0.5668325648418923,0.009762915343658396,0.00982822324901753
2745,Unusable  payment method screen just doesnt load LOL,0.028609288071687965,0.9146418610887673,0.028365881686737572,0.02838296915280709
2746,I requested a ride to pick me up at home and take me to my campus The Uber system switched my pickup stop to the campus and drop off at my home I was trying to get to class for my test Then it wouldnt let my change the pickup because it was too far from the one it set And on top of that I got charged $8 to cancel the ride because THEIR SYSTEM glitched Im telling everyone I know not to use Uber and I will not be using it again,0.8841350179698045,0.00828313340174117,0.00834108192925953,0.09924076669919484
2747,Horrible experience nowadays Anytime i book atleast 5 to 6 drivers cancel the booking after knowing the destination Its an hour long process just for booking these days Disgusting Uber wont do anything,0.01230780196131557,0.012497063674537439,0.013045297940854591,0.9621498364232923
2748,Such a third class staff like they want to take rides of their like And if the customer wants to go some far away they gets heart attack Such a big problem And at the end we customers takes the alternate convenience to go Disgusting so disappointed with the drivers and the Uber too,0.01075443895779532,0.010605736738090312,0.43014426144428336,0.5484955628598309
2749,Paid for trips using cashapp thru my bank have receipts of all trips paid prior to serviceone driver tried to take 15000 from me two days later through a hold although cashapp immediately pays any service upfront  uber account systems has blindly ignored the discrepancy Not the first time ive had a corrupt driver from eother uber of lyft try and make charges due to me being a frequent user they saw that as vulnerable smh,0.0065252276036030015,0.8329335089231608,0.006572344922062584,0.1539689185511735
2750,Worst experience ever The auto driver cancelled the trip himself and then this app is demanding me to pay the cancellation fee,0.02120386290846357,0.021221000520534775,0.02156663067432654,0.9360085058966752
2751,If the passenger cancels a trip they have to pay a fine What about a driver Its becoming quite unpleasant to wait for 5 cancelled drivers (and 10 minutes wasted) to get a car Bad update Uber bad update,0.012497893239909722,0.098888459455263,0.46677854998967,0.4218350973151572
2752,Constant cancelation because there are some better rides during the touristic season It must be controlled in some way,0.4379706178301273,0.032550590876209075,0.49627867531432945,0.03320011597933425
2753,It was good until the app started always picking longer routes for my trips when theres a shorter route so my rides are always cost more than they need to,0.01849843466913124,0.019977972307362583,0.9429405053387165,0.018583087684789612
2754,Each time I book every driver calls up asks the destination and cancels my ride this is an ongoing issue Nowadays this uber is waste Ive raised multiple tickets inapp doesnt work still,0.2485224153350461,0.01279483005221014,0.2624897756156994,0.4761929789970442
2755,All ok but there should be an option of black list I am daily user of rides and interact with certain drivers frequently who after waiting long deny to go to the destination when they come to pick up pointalso some do not turn up having known my destination n leave me waiting for long Such drivers waste my time,0.010500503105898241,0.009551440212299063,0.7180760061678805,0.2618720505139222
2756,Every time I try to use the app theres never any actual drivers and on the rare occasion that you get a driver its over 30 minutes for a wait You guys need to pay your drivers better and then it wouldnt be such an issue getting a ride,0.4828269555512175,0.011831917432192132,0.4936076078942683,0.011733519122322157
2757,Sometimes the color of the car in the app does not match the actual color of the car,0.029727768332776756,0.9104619107925565,0.031358138238177825,0.02845218263648899
2758,Very bad experience driver dont know the road properly app shown me different amount and when I reached the amount was different thought its a mistake of the driver but still I had to paid more money for it,0.014996030022700989,0.014490085987888646,0.014377837543685908,0.9561360464457244
2759,Getting very expensive I know drivers arent even seeing the rate increases What used to be a 35 dollar ride costs me nearly 70 now Ill go back to using taxis since they are cheaper again Hopefully Lyft or someone comes to Calgary,0.01148370892940784,0.7735535720140697,0.20377452305848795,0.011188195998034507
2760,They show less money before but after arriving it automatically becomes more,0.06490118900294709,0.06451115375886621,0.06601310034402774,0.8045745568941589
2761,The app took 4x the money for a ride The Uber support would not refund the difference although I proved it was an app error,0.7809944026895166,0.17554997926019808,0.021415994752663262,0.02203962329762198
2762,It is so terrible Every time I order a taxi the driver calls me and asks me about the location that I want to go If he doesnt like the location he cancels the trip The driver changed the way and cost me more than the written cost I dont advise it,0.012412937984828773,0.40561348454207136,0.011810510787287865,0.570163066685812
2763,Uber has become like normal cab with a higher charge Refusals have become a rule AC is not switched on in any car Drivers invariably ask for destination on booking and refuse if it is not to their choice This happens throughout the day not only in late hours,0.011742306848901323,0.012153651430964339,0.64287198671404,0.3332320550060943
2764,Pretty bad customer service experience Really long response time and very template reply than going for specific solution I felt their competitor is very prompt with their services as well as experience,0.01360830127714375,0.013241925599762533,0.42834681596075375,0.54480295716234
2765,HORRIBLE app I was left waiting as 4 different drivers cancelled on me for no reason I decide to just walk and each time the drop off gets further away and then I get charged $800 for someone who Id across town and would have cancelled like everyone else,0.17100720724679488,0.01212817504668207,0.8044317292978581,0.01243288840866485
2766,Always quick but if your not there on the street when they turn up they are off And you get charged,0.05229051488358349,0.05153552078751176,0.8449406937114189,0.051233270617485886
2767,Drivers often ask about destination first and denied to go It happens most of the time with me Even they also use to ask about fare which showing in Uber app Plz improve it asap,0.017170144906877977,0.016358336317806085,0.016507973851162008,0.9499635449241539
2768,I had booked a cab today at airport in Kolkata and had to wait more than 1 hour for my ride to arrive In your systems it could be changed if someone was monitering,0.022033652273122702,0.02206091930038454,0.43847642355736083,0.517429004869132
2769,Estimates arent accurate Assigns a driver who is already scheduled to pick someone else up and it takes way longer than it says it will Just use Lyft,0.24459658670334497,0.018333852258617094,0.7200906234327541,0.01697893760528386
2770,Always charge extra ( Example: if fare is Rs100 after the drop Rs125) Delay in pickup Iy you have already paid the amount It shows unpaid ( many times) No Customer Support ,0.01671939056661531,0.01926679550681969,0.015966900208547196,0.9480469137180179
2771,Uber pulled a GREAT bait and switch I must say Draw people in with 5 and 10 dollar rides destroy the cab industry then skyrocket those prices and wait times Been waiting on a car for overall two hours in a populous city Embarassing,0.010739540407385145,0.5793424795242886,0.39898004233107137,0.010937937737254775
2772,Rip off for customers exploitative of drivers Uber still get their 25% commission Since they introduced upfront pricing and variable base fare  The service has gone downhill  Uber like to use the excuse of lack of drivers but the reality is the fares are so measly the driver will not accept the ride  Both the driver and customer lose but uber still win with their 25% commision on fares  The real winner is uber ,0.23059023131522083,0.22759243597980156,0.5346933763451884,0.007123956359789283
2773,Very bad app when I use the app its take very much time to load Better use to rapido or ola Very despondent,0.023650441379287755,0.4200528135829833,0.023581429733855,0.5327153153038738
2774,Horrible (non existent) customer service The customer service chat does not function properly and its impossible to contact anyone via phone,0.9488848609905076,0.016959186497889713,0.016979903975603255,0.017176048535999498
2775,Tell your drivers to stop asking about the drop location before the ride They are cancelling the trip after knowing the location they dont like Such a poor service,0.016112037007532286,0.01606666010962175,0.016711548377986142,0.9511097545048598
2776,Good Sometimes drivers are not okay They first ask the drop point and cancel the trip if they cant come This should be advised to the drivers,0.021764112134592464,0.021347439586968466,0.6341862962963685,0.3227021519820707
2777,Prebooked taxi didnt arrive as they were not actually prebooked and contacted morning of event when no taxis available Useless Book local instead,0.17429656600465757,0.5952796937821087,0.21390027887800775,0.016523461335226027
2778,Ubers only pick you up near the city I live in a mobile home and they Wont come out here but can drop me off where Im at Absolutely Ridiculous wish it could come out here,0.33147731577120554,0.016700127985569156,0.6353826771650618,0.016439879078163515
2779,Good service today but on 9th September I hadnt taken the trip at all I booked and waited for 40 minutes and none of the drivers came Today in this trip you have charged me 20rs showing that a driver by name Earappa had drove me Please verify this,0.012307434312839906,0.19029898810240672,0.21650182626199307,0.5808917513227604
2780,My company had provided me voucher via a link When I click on that link it says the voucher has been applied to the account But I couldnt see any voucher details No proper customer care for help Worst experience,0.9583487288619885,0.013808835554861423,0.013340641964829928,0.01450179361831998
2781,I paid the cash to the driver My trip status is completed Still app still showing pending amount for the trip which payment stauts is completed Not able to book cab This is a bug in a business logic Please review payments and pending status and fix this bug,0.010497676758831424,0.1340506473438973,0.01023509687158632,0.845216579025685
2782,Worst experience ever Driver will call and ask for location and then wont show up nor cancel the trip Fare will add up for no reason Shame,0.019953839165472498,0.1703598008138482,0.01986720561773411,0.7898191544029451
2783,Good but cant call or message drivers just shows a call screen but never actually rings had driver drive right passed me while trying to call him and nothing happened had to walk to find my driver before he cancelled,0.45689587778690754,0.015411682180921276,0.5117805208296495,0.015911919202521697
2784,I cant access my active account at all because of sms vrefication code that dont reach at all and I sent many requests to help me access my account by another verification way but no help at all so kindly make update to call and give the code with in call instead of sending the code only in sms,0.7272534591027503,0.25136545987407827,0.010622208783034019,0.01075887224013738
2785,The super annoying scam that if you cancel a ride it still takes 5 dollars from you even if the driver was still in the middle of dropping off their last person I dont mind paying the cancel fee if they actually wasted gas to get mebut not in that case,0.01254105619952737,0.1393060564654556,0.8352222614334576,0.012930625901559571
2786,Completing trips nearby constant updates long waiting times Really gone down hill,0.021010825209929238,0.022261502955079764,0.9354274652393537,0.021300206595637295
2787,HORRIBLE  I booking cab on 13 September 2021 and paid 39100 Neither the cab got booked nor they are helping with refund Its a scam Will never recommendNo customer support to raise the refund issue too Uber is a criminal,0.5297833542875716,0.012961318516319528,0.012102623901137796,0.4451527032949711
2788,Bad help and support Could not rely on this app The help and support doesnt resolve my issue It even doesnt responded to my issue Now until my issue get resolved i cant make any ride Poor help and support,0.9630100797346717,0.012228179010989333,0.01226789900040666,0.012493842253932238
2789,FIX YOUR APP The app was so buggy today that I couldnt even make an order at my selected restaurant before they closed This is unnacceptable and Uber needs to fix APP LOADING times so it DOESNT take AGES to LOAD ,0.013915463769290275,0.9599479602027904,0.013186659688603606,0.012949916339315538
2790,Its not at all good service I not find ride only everyday keep on waiting And driver cancel suddenly If i cancel then u charged amount but auto driver cancel trip u wont Right For correct time i not get auto also,0.01342844038577584,0.013199192724484133,0.013979571823711965,0.9593927950660281
2791,Sick and tired of booking the ride The ride which i cancelled the same driver reaccept the request and ignore my calls Need to improve this after cancelation rides should not given to the same driver,0.015492111431697887,0.015041243998152565,0.5376790209556922,0.4317876236144574
2792,Its shady that the app freezes while you are booking a trip and you have to close out of it and start all over again with a higher price,0.025503057684706353,0.7261330148365972,0.02610589613913901,0.22225803133955735
2793,Constant issues with connecting to drivers now Just as bad as Bolt 20 minutes wait for a trip under 10mins at syrge charge of £15 Diabolical,0.016228133909980402,0.016474856252800065,0.9506491554753191,0.016647854361900406
2794,Drivers crib if you go long distance Drivers ask destination then cancel God knows how are they allowed to do that This app is becoming worse day by day,0.01720039310608679,0.017320388822089496,0.7665366785532569,0.19894253951856677
2795,Seriously one of the worst apps Ola is much more effective than Uber They respond to complaints atleast But uber never responds Its showed me 692 Rs but driver charged me 1870 Rs not even close I wont recommend this app After pickup my fare is changed,0.011217831145348882,0.27943445491121016,0.01095015908716102,0.69839755485628
2796,Use less app always driver cancel the trip afert knowing the destination they must change the policy,0.026437246257239456,0.027406601151707552,0.02620102060377468,0.9199551319872784
2797,My drivers have been great but apparently they get paid so little from uber most in my area have quit because its not worth it I dont mind a premium charge or a wait but now no one is available at all Its too bad but there it is,0.015312838674688571,0.37783850870932484,0.5124964193275358,0.09435223328845085
2798,Iam very disappointed for uber high Amount charges I book uber car first uber app shows 439/ INR but after drop that uber app shows 746/INR this is not going fair  Uber doing unfair activities to there customers Im very disappointed for uber unfair price,0.008804334546876175,0.3083972922619072,0.008846527166108618,0.673951846025108
2799,Waste of using this app every they ask login When I just try to login They show Password incorrect After that Ill try to reset my password they show your mail is not registered with mobike,0.015303865445398582,0.8598047163351697,0.01520753506208355,0.10968388315734803
2800,Their is no value coustomer time all drivers deny to drop on location and aske for cancellations Very poor service from uber side I would like to recommend download ola and other aap for Rides,0.014209575609167547,0.014218099996530717,0.014986494645050003,0.9565858297492517
2801,Uber is good besides being unable to directly contact customer service Theyve also made getting refunds harder to get after their drivers go to the wrong location cancel on me and charge me anyway,0.6584633284985391,0.01605605564674256,0.0163093077485297,0.3091713081061888
